Date,Region,Sales_Rep,Product,Category,Quantity,Unit_Price,Discount,Revenue,Returned,Channel
2024-03-04,West,Jack Taylor,ProSuite X1,Software,20,299.99,0,5999.8,No,Direct
2024-03-05,North,Bob Smith,DataKit Pro,Software,5,199.99,0.1,899.96,No,Online
2024-03-05,West,Karen Hall,Accessory Pack,Accessories,6,49.99,0.15,254.95,No,Direct
2024-03-06,East,Isla Moore,DataKit Pro,Software,16,199.99,0,3199.84,Yes,Online
2024-03-06,West,Karen Hall,ProSuite X1,Software,13,299.99,0,3899.87,No,Direct
2024-03-06,South,Frank Davis,Starter Bundle,Bundle,7,89.99,0,629.93,No,Online
2024-03-07,East,Henry Lopez,ProSuite X1,Software,12,299.99,0,3599.88,No,Direct
2024-03-07,West,Liam Clark,Starter Bundle,Bundle,5,89.99,0,449.95,No,Retail
2024-03-07,South,Frank Davis,ProSuite X1,Software,8,299.99,0,2399.92,Yes,Online
2024-03-08,North,Bob Smith,Starter Bundle,Bundle,20,89.99,0.05,1709.81,No,Direct
2024-03-08,South,Emma Brown,ProSuite X1,Software,8,299.99,0.05,2279.92,No,Online
2024-03-08,West,Karen Hall,DataKit Pro,Software,12,199.99,0,2399.88,No,Direct
2024-03-09,South,Frank Davis,DataKit Pro,Software,10,199.99,0.05,1899.9,No,Direct
2024-03-09,West,Jack Taylor,ProSuite X1,Software,15,299.99,0.1,4049.87,No,Online
2024-03-10,West,Jack Taylor,Accessory Pack,Accessories,20,49.99,0,999.8,No,Retail
2024-03-10,South,Frank Davis,DataKit Pro,Software,10,199.99,0,1999.9,No,Direct
2024-03-10,South,David Lee,Starter Bundle,Bundle,2,89.99,0,179.98,No,Direct
2024-03-11,East,Henry Lopez,Starter Bundle,Bundle,9,89.99,0,809.91,No,Online
2024-03-11,North,Carol White,DataKit Pro,Software,5,199.99,0,999.95,No,Online
2024-03-11,West,Karen Hall,ProSuite X1,Software,15,299.99,0.05,4274.86,No,Direct
2024-03-11,North,Alice Johnson,ProSuite X1,Software,16,299.99,0.05,4559.85,No,Online
2024-03-11,South,Frank Davis,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Online
2024-03-11,North,Alice Johnson,Starter Bundle,Bundle,11,89.99,0.15,841.41,No,Direct
2024-03-12,East,Grace Kim,DataKit Pro,Software,15,199.99,0.05,2849.86,No,Direct
2024-03-13,South,David Lee,Starter Bundle,Bundle,4,89.99,0.1,323.96,No,Retail
2024-03-14,South,David Lee,Starter Bundle,Bundle,12,89.99,0,1079.88,Yes,Direct
2024-03-15,East,Grace Kim,DataKit Pro,Software,9,199.99,0.15,1529.92,No,Direct
2024-03-16,North,Carol White,ProSuite X1,Software,18,299.99,0.15,4589.85,No,Retail
2024-03-16,South,David Lee,ProSuite X1,Software,17,299.99,0,5099.83,No,Direct
2024-03-16,South,Frank Davis,Starter Bundle,Bundle,7,89.99,0.1,566.94,No,Online
2024-03-18,North,Alice Johnson,ProSuite X1,Software,18,299.99,0,5399.82,No,Retail
2024-03-18,West,Karen Hall,Starter Bundle,Bundle,11,89.99,0,989.89,No,Online
2024-03-19,North,Alice Johnson,Accessory Pack,Accessories,5,49.99,0,249.95,No,Retail
2024-03-19,South,Emma Brown,ProSuite X1,Software,11,299.99,0,3299.89,No,Retail
2024-03-19,South,Emma Brown,CoreLink 200,Hardware,3,149.99,0,449.97,No,Direct
2024-03-20,North,Carol White,DataKit Pro,Software,12,199.99,0.05,2279.89,No,Online
2024-03-20,North,Alice Johnson,Starter Bundle,Bundle,4,89.99,0,359.96,No,Retail
2024-03-20,East,Grace Kim,Starter Bundle,Bundle,3,89.99,0.05,256.47,No,Online
2024-03-21,South,Emma Brown,ProSuite X1,Software,9,299.99,0.1,2429.92,No,Direct
2024-03-21,South,David Lee,CoreLink 200,Hardware,9,149.99,0,1349.91,No,Retail
2024-03-21,North,Carol White,DataKit Pro,Software,1,199.99,0.05,189.99,No,Online
2024-03-21,North,Alice Johnson,CoreLink 200,Hardware,8,149.99,0,1199.92,No,Online
2024-03-21,East,Henry Lopez,Starter Bundle,Bundle,18,89.99,0,1619.82,No,Retail
2024-03-22,West,Jack Taylor,Starter Bundle,Bundle,11,89.99,0.15,841.41,No,Retail
2024-03-22,South,David Lee,Accessory Pack,Accessories,15,49.99,0,749.85,No,Online
2024-03-22,South,David Lee,CoreLink 200,Hardware,15,149.99,0,2249.85,No,Online
2024-03-22,East,Henry Lopez,DataKit Pro,Software,6,199.99,0.15,1019.95,No,Direct
2024-03-23,West,Liam Clark,CoreLink 200,Hardware,6,149.99,0.15,764.95,No,Direct
2024-03-23,North,Carol White,Accessory Pack,Accessories,5,49.99,0,249.95,No,Direct
2024-03-24,West,Jack Taylor,Starter Bundle,Bundle,16,89.99,0.05,1367.85,No,Retail
2024-03-24,East,Grace Kim,DataKit Pro,Software,6,199.99,0.05,1139.94,No,Online
2024-03-24,East,Grace Kim,DataKit Pro,Software,11,199.99,0,2199.89,No,Direct
2024-03-24,South,Emma Brown,Accessory Pack,Accessories,2,49.99,0.15,84.98,No,Online
2024-03-25,North,Alice Johnson,DataKit Pro,Software,19,199.99,0.15,3229.84,No,Direct
2024-03-25,South,Frank Davis,ProSuite X1,Software,5,299.99,0,1499.95,No,Direct
2024-03-25,East,Isla Moore,Starter Bundle,Bundle,2,89.99,0,179.98,No,Retail
2024-03-25,South,David Lee,CoreLink 200,Hardware,14,149.99,0,2099.86,No,Direct
2024-03-25,West,Liam Clark,Accessory Pack,Accessories,14,49.99,0.15,594.88,No,Online
2024-03-26,North,Carol White,Starter Bundle,Bundle,1,89.99,0.15,76.49,No,Direct
2024-03-26,East,Isla Moore,DataKit Pro,Software,5,199.99,0.05,949.95,No,Retail
2024-03-26,North,Alice Johnson,CoreLink 200,Hardware,13,149.99,0.05,1852.38,No,Online
2024-03-26,South,Frank Davis,Accessory Pack,Accessories,12,49.99,0,599.88,No,Online
2024-03-27,West,Karen Hall,Starter Bundle,Bundle,17,89.99,0.1,1376.85,No,Online
2024-03-27,West,Liam Clark,Accessory Pack,Accessories,14,49.99,0,699.86,No,Retail
2024-03-27,East,Isla Moore,Accessory Pack,Accessories,11,49.99,0,549.89,No,Retail
2024-03-27,South,Frank Davis,DataKit Pro,Software,15,199.99,0,2999.85,No,Direct
2024-03-28,West,Liam Clark,DataKit Pro,Software,17,199.99,0.05,3229.84,No,Direct
2024-03-28,East,Grace Kim,ProSuite X1,Software,3,299.99,0,899.97,No,Retail
2024-03-28,South,Emma Brown,ProSuite X1,Software,12,299.99,0,3599.88,No,Direct
2024-03-28,East,Isla Moore,CoreLink 200,Hardware,15,149.99,0,2249.85,No,Retail
2024-03-29,North,Alice Johnson,Accessory Pack,Accessories,1,49.99,0,49.99,No,Online
2024-03-29,South,David Lee,Accessory Pack,Accessories,6,49.99,0,299.94,No,Retail
2024-03-29,East,Grace Kim,DataKit Pro,Software,4,199.99,0,799.96,No,Direct
2024-03-31,South,Emma Brown,Starter Bundle,Bundle,3,89.99,0.1,242.97,No,Direct
2024-03-31,North,Alice Johnson,ProSuite X1,Software,9,299.99,0.15,2294.92,No,Retail
2024-03-31,South,Emma Brown,Starter Bundle,Bundle,7,89.99,0.1,566.94,No,Direct
2024-03-31,East,Henry Lopez,CoreLink 200,Hardware,19,149.99,0,2849.81,No,Online
2024-04-01,South,Frank Davis,Starter Bundle,Bundle,15,89.99,0,1349.85,No,Direct
2024-04-01,West,Jack Taylor,Starter Bundle,Bundle,12,89.99,0.05,1025.89,No,Retail
2024-04-01,North,Bob Smith,DataKit Pro,Software,17,199.99,0.05,3229.84,No,Online
2024-04-01,North,Bob Smith,DataKit Pro,Software,1,199.99,0,199.99,No,Retail
2024-04-02,North,Bob Smith,Accessory Pack,Accessories,10,49.99,0.05,474.91,No,Online
2024-04-02,East,Henry Lopez,ProSuite X1,Software,20,299.99,0,5999.8,No,Online
2024-04-03,South,Emma Brown,CoreLink 200,Hardware,12,149.99,0.1,1619.89,No,Retail
2024-04-03,West,Jack Taylor,Accessory Pack,Accessories,6,49.99,0.1,269.95,No,Direct
2024-04-04,West,Jack Taylor,ProSuite X1,Software,3,299.99,0,899.97,No,Direct
2024-04-04,North,Bob Smith,ProSuite X1,Software,16,299.99,0.05,4559.85,No,Direct
2024-04-05,West,Jack Taylor,Accessory Pack,Accessories,18,49.99,0,899.82,No,Retail
2024-04-06,West,Karen Hall,ProSuite X1,Software,8,299.99,0,2399.92,No,Direct
2024-04-06,North,Bob Smith,ProSuite X1,Software,17,299.99,0.15,4334.86,No,Online
2024-04-06,North,Bob Smith,ProSuite X1,Software,16,299.99,0,4799.84,No,Retail
2024-04-06,South,Frank Davis,DataKit Pro,Software,19,199.99,0.15,3229.84,No,Online
2024-04-07,South,Emma Brown,CoreLink 200,Hardware,15,149.99,0.05,2137.36,No,Online
2024-04-07,East,Grace Kim,DataKit Pro,Software,19,199.99,0,3799.81,No,Online
2024-04-07,West,Jack Taylor,DataKit Pro,Software,20,199.99,0.1,3599.82,No,Retail
2024-04-08,North,Alice Johnson,DataKit Pro,Software,1,199.99,0,199.99,No,Direct
2024-04-08,South,Frank Davis,CoreLink 200,Hardware,19,149.99,0.05,2707.32,No,Online
2024-04-08,East,Isla Moore,Starter Bundle,Bundle,2,89.99,0,179.98,No,Direct
2024-04-09,North,Carol White,DataKit Pro,Software,9,199.99,0.15,1529.92,No,Online
2024-04-09,East,Grace Kim,ProSuite X1,Software,15,299.99,0.05,4274.86,No,Online
2024-04-10,East,Isla Moore,Accessory Pack,Accessories,20,49.99,0.05,949.81,No,Retail
2024-04-10,West,Jack Taylor,Starter Bundle,Bundle,10,89.99,0,899.9,No,Retail
2024-04-10,South,David Lee,CoreLink 200,Hardware,9,149.99,0,1349.91,No,Retail
2024-04-10,West,Karen Hall,ProSuite X1,Software,18,299.99,0,5399.82,No,Retail
2024-04-10,East,Grace Kim,DataKit Pro,Software,10,199.99,0.15,1699.91,No,Retail
2024-04-11,West,Liam Clark,DataKit Pro,Software,15,199.99,0.1,2699.87,No,Retail
2024-04-12,South,Frank Davis,ProSuite X1,Software,4,299.99,0,1199.96,No,Direct
2024-04-13,East,Grace Kim,ProSuite X1,Software,15,299.99,0.1,4049.87,No,Online
2024-04-13,South,Emma Brown,Starter Bundle,Bundle,2,89.99,0.1,161.98,No,Retail
2024-04-13,South,Frank Davis,CoreLink 200,Hardware,9,149.99,0,1349.91,No,Online
2024-04-14,East,Grace Kim,DataKit Pro,Software,18,199.99,0.1,3239.84,No,Direct
2024-04-15,North,Bob Smith,ProSuite X1,Software,18,299.99,0,5399.82,No,Direct
2024-04-15,East,Isla Moore,ProSuite X1,Software,15,299.99,0,4499.85,No,Online
2024-04-15,South,Frank Davis,DataKit Pro,Software,10,199.99,0.15,1699.91,No,Online
2024-04-16,West,Liam Clark,Accessory Pack,Accessories,14,49.99,0,699.86,Yes,Retail
2024-04-16,West,Liam Clark,Accessory Pack,Accessories,16,49.99,0,799.84,No,Direct
2024-04-16,South,Emma Brown,ProSuite X1,Software,16,299.99,0.15,4079.86,No,Retail
2024-04-16,East,Grace Kim,Accessory Pack,Accessories,12,49.99,0,599.88,No,Direct
2024-04-16,East,Henry Lopez,DataKit Pro,Software,9,199.99,0,1799.91,No,Online
2024-04-16,West,Karen Hall,Accessory Pack,Accessories,14,49.99,0,699.86,No,Online
2024-04-17,West,Jack Taylor,ProSuite X1,Software,12,299.99,0,3599.88,No,Online
2024-04-17,South,Emma Brown,CoreLink 200,Hardware,20,149.99,0.1,2699.82,No,Online
2024-04-17,East,Grace Kim,CoreLink 200,Hardware,7,149.99,0.05,997.43,No,Direct
2024-04-17,North,Carol White,CoreLink 200,Hardware,6,149.99,0,899.94,No,Online
2024-04-18,South,Emma Brown,DataKit Pro,Software,6,199.99,0.15,1019.95,No,Retail
2024-04-18,West,Karen Hall,CoreLink 200,Hardware,16,149.99,0.1,2159.86,No,Direct
2024-04-18,North,Alice Johnson,Starter Bundle,Bundle,13,89.99,0,1169.87,No,Online
2024-04-19,North,Carol White,ProSuite X1,Software,8,299.99,0,2399.92,No,Direct
2024-04-20,West,Liam Clark,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Online
2024-04-20,West,Karen Hall,DataKit Pro,Software,1,199.99,0,199.99,No,Direct
2024-04-21,East,Henry Lopez,DataKit Pro,Software,20,199.99,0.1,3599.82,No,Direct
2024-04-21,North,Carol White,DataKit Pro,Software,20,199.99,0.05,3799.81,No,Retail
2024-04-21,North,Bob Smith,ProSuite X1,Software,13,299.99,0,3899.87,No,Online
2024-04-21,West,Liam Clark,DataKit Pro,Software,11,199.99,0,2199.89,No,Direct
2024-04-22,West,Jack Taylor,DataKit Pro,Software,14,199.99,0.05,2659.87,No,Direct
2024-04-22,East,Grace Kim,Accessory Pack,Accessories,19,49.99,0,949.81,No,Online
2024-04-22,West,Karen Hall,Accessory Pack,Accessories,2,49.99,0.15,84.98,No,Retail
2024-04-23,South,Emma Brown,ProSuite X1,Software,16,299.99,0.15,4079.86,No,Online
2024-04-24,North,Bob Smith,CoreLink 200,Hardware,15,149.99,0.05,2137.36,No,Online
2024-04-24,West,Karen Hall,Starter Bundle,Bundle,13,89.99,0,1169.87,No,Retail
2024-04-24,West,Jack Taylor,Starter Bundle,Bundle,4,89.99,0,359.96,No,Direct
2024-04-25,East,Grace Kim,Starter Bundle,Bundle,16,89.99,0.05,1367.85,No,Online
2024-04-25,East,Henry Lopez,DataKit Pro,Software,17,199.99,0,3399.83,No,Direct
2024-04-25,North,Bob Smith,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Direct
2024-04-26,West,Karen Hall,DataKit Pro,Software,19,199.99,0.05,3609.82,No,Retail
2024-04-26,North,Carol White,Accessory Pack,Accessories,19,49.99,0.1,854.83,No,Online
2024-04-26,East,Grace Kim,Starter Bundle,Bundle,14,89.99,0,1259.86,No,Retail
2024-04-27,West,Karen Hall,Starter Bundle,Bundle,4,89.99,0,359.96,No,Direct
2024-04-27,West,Karen Hall,Starter Bundle,Bundle,3,89.99,0,269.97,No,Direct
2024-04-27,South,Frank Davis,Starter Bundle,Bundle,10,89.99,0,899.9,No,Direct
2024-04-28,South,Frank Davis,Starter Bundle,Bundle,15,89.99,0.1,1214.87,Yes,Online
2024-04-28,North,Carol White,DataKit Pro,Software,1,199.99,0.1,179.99,No,Online
2024-04-28,South,Emma Brown,DataKit Pro,Software,10,199.99,0,1999.9,No,Online
2024-04-28,East,Henry Lopez,DataKit Pro,Software,10,199.99,0,1999.9,No,Direct
2024-04-29,North,Carol White,DataKit Pro,Software,18,199.99,0,3599.82,No,Online
2024-04-30,South,Frank Davis,DataKit Pro,Software,5,199.99,0.15,849.96,No,Direct
2024-04-30,North,Carol White,DataKit Pro,Software,16,199.99,0,3199.84,No,Direct
2024-04-30,East,Isla Moore,DataKit Pro,Software,19,199.99,0.15,3229.84,No,Retail
2024-05-01,North,Bob Smith,CoreLink 200,Hardware,4,149.99,0.05,569.96,No,Direct
2024-05-01,East,Henry Lopez,ProSuite X1,Software,11,299.99,0,3299.89,No,Retail
2024-05-01,South,Emma Brown,ProSuite X1,Software,8,299.99,0,2399.92,No,Direct
2024-05-01,East,Grace Kim,Accessory Pack,Accessories,13,49.99,0,649.87,Yes,Direct
2024-05-01,South,David Lee,Accessory Pack,Accessories,15,49.99,0.05,712.36,No,Online
2024-05-01,North,Bob Smith,Accessory Pack,Accessories,15,49.99,0.15,637.37,No,Online
2024-05-02,West,Karen Hall,ProSuite X1,Software,3,299.99,0,899.97,No,Direct
2024-05-02,West,Karen Hall,Accessory Pack,Accessories,19,49.99,0,949.81,No,Online
2024-05-02,South,Emma Brown,Starter Bundle,Bundle,16,89.99,0,1439.84,No,Retail
2024-05-02,South,David Lee,Accessory Pack,Accessories,19,49.99,0,949.81,No,Retail
2024-05-02,West,Karen Hall,Accessory Pack,Accessories,13,49.99,0.05,617.38,No,Online
2024-05-03,East,Grace Kim,Starter Bundle,Bundle,10,89.99,0.1,809.91,No,Online
2024-05-03,South,Emma Brown,ProSuite X1,Software,17,299.99,0.15,4334.86,No,Online
2024-05-04,West,Karen Hall,ProSuite X1,Software,18,299.99,0,5399.82,Yes,Direct
2024-05-04,West,Liam Clark,ProSuite X1,Software,1,299.99,0,299.99,No,Online
2024-05-04,West,Liam Clark,Accessory Pack,Accessories,7,49.99,0,349.93,No,Online
2024-05-05,West,Liam Clark,Accessory Pack,Accessories,14,49.99,0.1,629.87,No,Retail
2024-05-06,East,Henry Lopez,CoreLink 200,Hardware,5,149.99,0.05,712.45,No,Direct
2024-05-06,West,Jack Taylor,CoreLink 200,Hardware,11,149.99,0.05,1567.4,No,Online
2024-05-06,South,Emma Brown,ProSuite X1,Software,19,299.99,0,5699.81,No,Direct
2024-05-07,East,Isla Moore,Starter Bundle,Bundle,7,89.99,0.05,598.43,No,Online
2024-05-08,North,Bob Smith,CoreLink 200,Hardware,11,149.99,0,1649.89,No,Direct
2024-05-08,North,Carol White,Accessory Pack,Accessories,12,49.99,0,599.88,No,Retail
2024-05-08,South,Emma Brown,Starter Bundle,Bundle,1,89.99,0.15,76.49,No,Retail
2024-05-09,West,Jack Taylor,ProSuite X1,Software,18,299.99,0.1,4859.84,No,Online
2024-05-09,East,Henry Lopez,ProSuite X1,Software,15,299.99,0.15,3824.87,No,Retail
2024-05-09,West,Jack Taylor,Accessory Pack,Accessories,13,49.99,0,649.87,No,Direct
2024-05-10,West,Karen Hall,Accessory Pack,Accessories,9,49.99,0,449.91,No,Online
2024-05-10,East,Henry Lopez,Accessory Pack,Accessories,12,49.99,0.15,509.9,No,Online
2024-05-11,East,Grace Kim,Accessory Pack,Accessories,6,49.99,0,299.94,No,Direct
2024-05-11,North,Alice Johnson,DataKit Pro,Software,15,199.99,0.1,2699.87,No,Retail
2024-05-11,West,Jack Taylor,Accessory Pack,Accessories,17,49.99,0,849.83,No,Retail
2024-05-12,South,Frank Davis,DataKit Pro,Software,19,199.99,0.1,3419.83,No,Retail
2024-05-12,West,Karen Hall,CoreLink 200,Hardware,7,149.99,0.1,944.94,No,Retail
2024-05-12,West,Jack Taylor,DataKit Pro,Software,9,199.99,0.05,1709.91,No,Direct
2024-05-12,West,Karen Hall,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Direct
2024-05-12,South,Frank Davis,Starter Bundle,Bundle,4,89.99,0,359.96,No,Direct
2024-05-13,South,Frank Davis,DataKit Pro,Software,16,199.99,0,3199.84,No,Retail
2024-05-14,South,Frank Davis,ProSuite X1,Software,17,299.99,0,5099.83,No,Retail
2024-05-14,West,Karen Hall,DataKit Pro,Software,1,199.99,0.1,179.99,No,Retail
2024-05-14,North,Bob Smith,ProSuite X1,Software,20,299.99,0.05,5699.81,No,Retail
2024-05-15,East,Henry Lopez,CoreLink 200,Hardware,18,149.99,0.15,2294.85,No,Online
2024-05-15,West,Jack Taylor,Starter Bundle,Bundle,19,89.99,0.1,1538.83,No,Online
2024-05-15,West,Jack Taylor,Accessory Pack,Accessories,10,49.99,0.05,474.91,No,Retail
2024-05-15,North,Carol White,DataKit Pro,Software,11,199.99,0.05,2089.9,No,Direct
2024-05-15,North,Alice Johnson,DataKit Pro,Software,3,199.99,0.05,569.97,No,Online
2024-05-15,North,Alice Johnson,Accessory Pack,Accessories,6,49.99,0,299.94,No,Retail
2024-05-16,South,Frank Davis,DataKit Pro,Software,18,199.99,0,3599.82,No,Retail
2024-05-16,East,Isla Moore,CoreLink 200,Hardware,12,149.99,0.15,1529.9,No,Direct
2024-05-17,South,David Lee,CoreLink 200,Hardware,1,149.99,0.05,142.49,No,Direct
2024-05-18,North,Carol White,ProSuite X1,Software,5,299.99,0,1499.95,No,Retail
2024-05-18,North,Alice Johnson,Accessory Pack,Accessories,14,49.99,0,699.86,No,Online
2024-05-18,North,Bob Smith,Starter Bundle,Bundle,17,89.99,0.15,1300.36,No,Online
2024-05-18,South,David Lee,Accessory Pack,Accessories,17,49.99,0,849.83,No,Retail
2024-05-18,East,Henry Lopez,CoreLink 200,Hardware,4,149.99,0,599.96,No,Direct
2024-05-19,South,Frank Davis,DataKit Pro,Software,10,199.99,0,1999.9,Yes,Online
2024-05-19,East,Isla Moore,CoreLink 200,Hardware,13,149.99,0.05,1852.38,No,Online
2024-05-20,West,Liam Clark,Accessory Pack,Accessories,15,49.99,0.15,637.37,No,Direct
2024-05-20,North,Bob Smith,CoreLink 200,Hardware,15,149.99,0.05,2137.36,No,Online
2024-05-21,West,Jack Taylor,DataKit Pro,Software,1,199.99,0,199.99,No,Online
2024-05-21,West,Liam Clark,CoreLink 200,Hardware,10,149.99,0,1499.9,No,Direct
2024-05-21,East,Grace Kim,Starter Bundle,Bundle,10,89.99,0,899.9,No,Retail
2024-05-21,West,Karen Hall,Starter Bundle,Bundle,6,89.99,0,539.94,No,Online
2024-05-22,South,David Lee,DataKit Pro,Software,8,199.99,0.05,1519.92,No,Online
2024-05-22,South,Frank Davis,Accessory Pack,Accessories,16,49.99,0,799.84,No,Direct
2024-05-23,South,Emma Brown,ProSuite X1,Software,8,299.99,0,2399.92,No,Online
2024-05-23,East,Grace Kim,DataKit Pro,Software,3,199.99,0.1,539.97,No,Direct
2024-05-24,North,Alice Johnson,Starter Bundle,Bundle,17,89.99,0.05,1453.34,No,Online
2024-05-24,North,Alice Johnson,Accessory Pack,Accessories,14,49.99,0,699.86,No,Online
2024-05-24,South,Emma Brown,Starter Bundle,Bundle,12,89.99,0,1079.88,No,Online
2024-05-24,South,Emma Brown,DataKit Pro,Software,9,199.99,0.15,1529.92,No,Retail
2024-05-25,West,Jack Taylor,Starter Bundle,Bundle,12,89.99,0,1079.88,No,Retail
2024-05-25,West,Karen Hall,Starter Bundle,Bundle,14,89.99,0,1259.86,No,Online
2024-05-25,North,Bob Smith,CoreLink 200,Hardware,6,149.99,0,899.94,No,Retail
2024-05-25,South,Emma Brown,DataKit Pro,Software,17,199.99,0,3399.83,No,Direct
2024-05-26,West,Liam Clark,Starter Bundle,Bundle,5,89.99,0,449.95,No,Direct
2024-05-26,East,Henry Lopez,Starter Bundle,Bundle,16,89.99,0.05,1367.85,No,Retail
2024-05-26,North,Carol White,ProSuite X1,Software,12,299.99,0,3599.88,No,Direct
2024-05-26,North,Carol White,Accessory Pack,Accessories,19,49.99,0,949.81,No,Online
2024-05-26,East,Grace Kim,Starter Bundle,Bundle,9,89.99,0.1,728.92,No,Retail
2024-05-26,West,Karen Hall,DataKit Pro,Software,8,199.99,0,1599.92,No,Online
2024-05-26,South,David Lee,DataKit Pro,Software,10,199.99,0.05,1899.9,No,Retail
2024-05-27,North,Carol White,Starter Bundle,Bundle,17,89.99,0,1529.83,No,Online
2024-05-27,South,David Lee,CoreLink 200,Hardware,16,149.99,0.15,2039.86,No,Retail
2024-05-27,South,David Lee,CoreLink 200,Hardware,18,149.99,0,2699.82,No,Direct
2024-05-27,North,Carol White,DataKit Pro,Software,2,199.99,0.15,339.98,No,Retail
2024-05-28,South,Emma Brown,DataKit Pro,Software,8,199.99,0,1599.92,No,Retail
2024-05-28,North,Bob Smith,Accessory Pack,Accessories,18,49.99,0,899.82,No,Retail
2024-05-28,West,Jack Taylor,ProSuite X1,Software,4,299.99,0,1199.96,No,Retail
2024-05-28,North,Carol White,Accessory Pack,Accessories,13,49.99,0,649.87,No,Online
2024-05-28,East,Isla Moore,CoreLink 200,Hardware,13,149.99,0.05,1852.38,No,Direct
2024-05-29,West,Liam Clark,CoreLink 200,Hardware,2,149.99,0.05,284.98,No,Online
2024-05-30,East,Henry Lopez,ProSuite X1,Software,17,299.99,0,5099.83,No,Direct
2024-05-30,West,Karen Hall,Starter Bundle,Bundle,5,89.99,0,449.95,No,Direct
2024-05-30,South,David Lee,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Retail
2024-05-30,North,Carol White,Accessory Pack,Accessories,14,49.99,0,699.86,No,Online
2024-05-31,East,Henry Lopez,Accessory Pack,Accessories,11,49.99,0,549.89,No,Retail
2024-05-31,East,Henry Lopez,Starter Bundle,Bundle,6,89.99,0,539.94,No,Online
2024-05-31,North,Alice Johnson,Starter Bundle,Bundle,3,89.99,0,269.97,No,Direct
2024-05-31,East,Isla Moore,Starter Bundle,Bundle,10,89.99,0.1,809.91,No,Online
2024-05-31,South,Emma Brown,Accessory Pack,Accessories,7,49.99,0,349.93,No,Online
2024-06-01,North,Carol White,DataKit Pro,Software,18,199.99,0.05,3419.83,No,Direct
2024-06-01,West,Karen Hall,ProSuite X1,Software,20,299.99,0.15,5099.83,No,Direct
2024-06-01,West,Karen Hall,DataKit Pro,Software,3,199.99,0.05,569.97,No,Retail
2024-06-01,South,Frank Davis,Starter Bundle,Bundle,7,89.99,0,629.93,No,Online
2024-06-01,North,Alice Johnson,DataKit Pro,Software,7,199.99,0,1399.93,No,Retail
2024-06-02,West,Karen Hall,ProSuite X1,Software,20,299.99,0.15,5099.83,No,Online
2024-06-03,North,Carol White,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Online
2024-06-03,South,Emma Brown,DataKit Pro,Software,9,199.99,0,1799.91,No,Online
2024-06-03,East,Grace Kim,CoreLink 200,Hardware,19,149.99,0.1,2564.83,No,Direct
2024-06-04,East,Isla Moore,Accessory Pack,Accessories,7,49.99,0.1,314.94,No,Online
2024-06-04,West,Liam Clark,Accessory Pack,Accessories,12,49.99,0.05,569.89,No,Online
2024-06-04,East,Grace Kim,Starter Bundle,Bundle,19,89.99,0,1709.81,No,Online
2024-06-04,West,Karen Hall,Accessory Pack,Accessories,6,49.99,0,299.94,No,Direct
2024-06-04,North,Bob Smith,ProSuite X1,Software,1,299.99,0.05,284.99,No,Retail
2024-06-04,South,Frank Davis,CoreLink 200,Hardware,2,149.99,0,299.98,No,Online
2024-06-06,South,Emma Brown,CoreLink 200,Hardware,5,149.99,0,749.95,No,Retail
2024-06-06,South,Emma Brown,CoreLink 200,Hardware,13,149.99,0.05,1852.38,No,Direct
2024-06-07,North,Bob Smith,ProSuite X1,Software,4,299.99,0.05,1139.96,No,Online
2024-06-07,East,Isla Moore,CoreLink 200,Hardware,6,149.99,0,899.94,Yes,Direct
2024-06-08,East,Isla Moore,Accessory Pack,Accessories,11,49.99,0.15,467.41,No,Direct
2024-06-08,South,David Lee,CoreLink 200,Hardware,4,149.99,0,599.96,Yes,Online
2024-06-09,South,David Lee,DataKit Pro,Software,20,199.99,0.15,3399.83,No,Online
2024-06-09,North,Bob Smith,DataKit Pro,Software,4,199.99,0,799.96,No,Online
2024-06-09,North,Carol White,CoreLink 200,Hardware,2,149.99,0.05,284.98,No,Direct
2024-06-10,North,Carol White,Accessory Pack,Accessories,15,49.99,0.05,712.36,No,Direct
2024-06-10,South,Frank Davis,ProSuite X1,Software,12,299.99,0.1,3239.89,No,Retail
2024-06-11,South,Frank Davis,DataKit Pro,Software,10,199.99,0.05,1899.9,Yes,Retail
2024-06-11,West,Liam Clark,Starter Bundle,Bundle,9,89.99,0,809.91,No,Online
2024-06-11,South,Emma Brown,Accessory Pack,Accessories,11,49.99,0,549.89,No,Direct
2024-06-11,East,Grace Kim,ProSuite X1,Software,13,299.99,0,3899.87,No,Online
2024-06-11,North,Carol White,ProSuite X1,Software,15,299.99,0.05,4274.86,No,Online
2024-06-11,North,Bob Smith,ProSuite X1,Software,20,299.99,0,5999.8,No,Direct
2024-06-12,West,Karen Hall,CoreLink 200,Hardware,16,149.99,0.05,2279.85,No,Online
2024-06-12,South,Emma Brown,Starter Bundle,Bundle,4,89.99,0,359.96,No,Retail
2024-06-12,North,Carol White,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Online
2024-06-13,East,Henry Lopez,CoreLink 200,Hardware,9,149.99,0.1,1214.92,No,Online
